@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
341,'2018/09/03 13:47:44:892',14,307.863556,201.676651,310.530396,225.612579,315.121826,249.281494,321.2323,272.921783,330.319092,295.799316,343.889465,315.747772,360.853821,332.418488,380.573883,345.250336,403.242157,349.883636,427.279938,344.886841,448.034821,331.530914,465.536377,313.846802,479.4328,292.973328,489.019104,269.93573,495.267548,246.667328,499.622101,223.512634,501.93219,200.072937,323.488251,163.536652,334.718536,154.021194,349.586395,150.317017,365.130402,151.645248,380.043304,156.459045,427.328979,157.368835,442.25592,153.359604,457.718536,152.715942,472.328461,157.045334,483.172028,166.938934,403.855469,188.896591,403.470184,206.59465,403.052704,224.207611,402.646301,241.657867,388.185455,254.133652,395.526123,256.608185,403.229553,257.743011,410.893372,256.817108,418.130768,254.529083,342.356934,189.556442,352.916199,181.290405,366.587555,181.820328,376.697632,191.022034,365.242004,195.193558,352.979614,195.261139,430.03894,192.139816,440.105011,183.410492,453.681122,183.193161,463.928009,191.859467,453.256317,197.104034,441.16037,196.643692,373.584259,288.215179,382.111603,282.208679,391.752167,277.32019,402.225281,279.631744,413.140442,277.697968,422.895691,282.928925,431.505554,289.357269,423.189056,295.859436,413.043152,299.621887,402.257477,301.003387,391.704681,299.227966,381.771454,295.024384,392.697296,286.937836,402.27771,288.188019,412.352081,287.369263,412.176025,286.331818,402.4328,286.912079,393.081451,285.909882,1
342,'2018/09/03 13:47:44:913',14,306.566071,200.391449,309.160339,224.325363,313.719574,247.984314,319.934662,271.70929,329.245331,294.835327,342.9935,315.071869,360.06958,332.02713,379.875946,345.171753,402.650604,350.098785,426.724274,344.95224,447.5513,331.47525,465.161896,313.648651,479.176392,292.545776,488.860779,269.209381,495.186554,245.753479,499.566376,222.492386,501.881714,198.930573,323.147156,163.224411,334.302643,153.843369,349.083374,150.191223,364.553528,151.538681,379.408508,156.326965,427.346497,157.202332,442.246368,153.234879,457.64679,152.604248,472.159027,156.942871,482.88028,166.760803,403.440094,188.812561,403.09201,206.483337,402.715759,224.0737,402.34668,241.488068,387.763733,253.92337,395.094482,256.429413,402.784607,257.614075,410.443207,256.645203,417.677429,254.333832,341.864258,189.196106,352.337769,181.004684,365.91156,181.502365,375.94873,190.536896,364.598816,194.79834,352.412781,194.879288,429.921051,191.678925,439.959717,183.104843,453.449463,182.954803,463.602966,191.55925,452.989197,196.768097,440.956482,196.284485,373.3479,288.232391,381.729401,282.20575,391.293579,277.271851,401.750854,279.676697,412.623352,277.6745,422.260498,282.979645,430.678131,289.430725,422.428894,295.903931,412.385712,299.680817,401.699738,301.12561,391.244843,299.262817,381.431274,295.022675,392.424805,286.881989,401.765259,288.221588,411.55127,287.327911,411.328308,286.325287,401.894104,287.028107,392.820557,285.884003,1
343,'2018/09/03 13:47:49:073',15,54.710167,203.162506,56.779236,225.182831,60.581245,246.872482,65.85537,268.965881,73.757851,291.18811,86.536278,310.832611,103.675034,326.094574,123.599907,336.904236,145.478012,340.715027,168.299683,335.33551,188.538284,323.046906,205.823288,306.528656,218.546875,285.828827,225.505386,262.361725,228.850571,238.973785,230.299347,216.040375,230.106445,193.04071,67.581421,182.187485,76.174149,173.783295,88.203865,169.905151,101.153633,170.096756,113.801826,173.080887,158.117874,170.056549,171.223297,165.408371,184.990555,163.67659,198.332108,166.466705,208.742477,174.325256,137.601257,199.396652,138.253967,214.953583,138.912216,230.476227,139.60437,245.824829,127.956757,257.688293,134.484222,259.319946,141.200104,259.8927,148.174362,258.466797,154.782471,256.07486,84.424759,203.697021,93.032608,195.600601,105.092278,195.377731,114.438568,202.915482,104.819214,207.896988,94.022385,208.643646,162.51416,199.859772,170.800751,191.172577,182.949295,189.963425,192.790176,196.804321,183.757874,202.951645,172.799606,203.52182,118.814148,289.583221,125.568909,283.354401,133.491226,278.101288,142.841705,279.646606,152.564117,276.931458,161.669952,281.112457,169.988876,286.209656,162.495331,292.03299,153.528595,295.729919,144.063568,297.527649,135.133316,296.855255,126.346039,294.337219,135.25592,286.605499,143.461777,287.138641,152.187393,285.558533,151.767822,284.071838,143.373398,285.076172,135.530228,285.077057,1
344,'2018/09/03 13:47:49:117',15,54.134945,201.385757,56.005478,223.544861,59.590199,245.370071,64.653625,267.672333,72.377975,290.22995,85.128159,310.2836,102.39769,325.852356,122.526245,336.885345,144.636307,340.898529,167.541458,335.559875,187.892929,323.240387,205.29451,306.647797,218.048813,285.764587,224.89389,262.050385,228.157043,238.45575,229.588806,215.351242,229.406357,192.186676,67.666862,181.473373,76.270111,173.381668,88.155785,169.719345,100.905037,170.003326,113.345695,173.00087,158.234695,169.988998,171.192261,165.372421,184.792862,163.622879,197.978531,166.315002,208.291321,173.98555,137.326645,199.596436,137.990479,215.045212,138.665192,230.462799,139.373871,245.703964,127.572823,257.591705,134.115005,259.255768,140.845978,259.869049,147.827621,258.415924,154.445953,256.020874,84.507454,203.270355,92.920998,195.38913,104.682098,195.204651,113.753731,202.585968,104.391869,207.53038,93.850288,208.203766,162.478546,199.552338,170.579895,191.073654,182.434036,189.889297,192.035568,196.530777,183.231201,202.634277,172.517899,203.212677,118.129974,289.332397,125.092255,283.220428,133.150299,278.061707,142.596359,279.644348,152.355026,276.88681,161.516586,280.956482,169.94516,285.896332,162.399765,291.892548,153.334732,295.701721,143.755707,297.533417,134.683487,296.83905,125.750137,294.233032,134.920059,286.57196,143.189346,287.163879,151.889816,285.520935,151.491577,284.010864,143.082916,285.027679,135.163361,285.023621,1
345,'2018/09/03 13:47:49:140',15,54.296257,202.970474,56.27998,225.031754,59.956379,246.767609,65.040688,268.904572,72.716705,291.181366,85.360085,310.895142,102.479401,326.169067,122.428726,336.955597,144.328293,340.759064,167.331161,335.470093,187.733139,323.180695,205.164276,306.622803,217.943497,285.82782,224.837402,262.23172,228.104919,238.680923,229.493988,215.560883,229.255081,192.389008,67.036362,181.874939,75.57589,173.610428,87.482254,169.840912,100.273262,170.056458,112.764267,172.99736,157.488846,169.975922,170.556625,165.334305,184.285614,163.576996,197.608292,166.327805,208.023514,174.157669,136.798035,199.38623,137.43602,214.868942,138.07753,230.318939,138.753906,245.596588,127.123833,257.541473,133.668472,259.186859,140.407486,259.765228,147.414185,258.329376,154.050079,255.929031,83.964645,203.316635,92.45121,195.213181,104.39537,195.026718,113.598,202.641205,104.109482,207.653397,93.427925,208.356735,161.888443,199.548843,170.018692,190.802917,182.047134,189.573349,191.775803,196.411667,182.89212,202.640533,172.050674,203.236679,117.970955,289.539795,124.808693,283.319336,132.767029,278.073914,142.132019,279.605072,151.889435,276.890747,161.045822,281.045166,169.462234,286.085846,161.901657,291.948364,152.865005,295.659302,143.322037,297.443115,134.355927,296.806702,125.520821,294.310699,134.574768,286.570099,142.749939,287.071075,151.453995,285.520508,151.02832,284.051483,142.646103,285.018402,134.828064,285.07251,1
346,'2018/09/03 13:47:49:164',15,53.476852,202.278625,55.482471,224.424911,59.182804,246.236359,64.290466,268.521667,71.998817,291.045959,84.705269,311.034607,101.927879,326.526703,122.012962,337.447479,144.047073,341.3703,166.972992,335.957794,187.303711,323.529938,204.687378,306.852844,217.458496,285.93512,224.373672,262.238403,227.683411,238.663681,229.1371,215.585983,228.957336,192.447052,66.460007,182.383484,75.033592,173.968857,87.050125,170.025848,100.013664,170.150284,112.695511,173.062836,157.225571,169.976639,170.328384,165.318405,184.092865,163.582458,197.428696,166.345749,207.845383,174.148117,136.619644,199.502396,137.282135,215.106277,137.953491,230.678497,138.656525,246.073135,126.894432,257.852142,133.463303,259.500549,140.219116,260.096283,147.21019,258.645752,153.845596,256.244965,83.457535,203.740234,92.005646,195.708405,103.973686,195.480499,113.257477,202.929291,103.713707,207.874802,92.996185,208.61525,161.689102,199.760269,169.927032,191.149445,181.985382,189.913788,191.772202,196.656952,182.804367,202.779251,171.916702,203.361572,117.267662,289.789856,124.242165,283.536194,132.384888,278.282104,141.9561,279.816925,151.844681,277.063568,161.115463,281.19165,169.57901,286.260376,161.961151,292.288208,152.825882,296.140503,143.14473,298.001465,133.986465,297.308167,124.973434,294.696686,133.997726,286.792419,142.564972,287.327362,151.575745,285.690033,151.180038,284.453094,142.471085,285.5448,134.252228,285.528259,1
347,'2018/09/03 13:47:49:236',15,53.444195,202.511826,55.41803,224.75676,59.074577,246.68541,64.154037,269.088837,71.866692,291.704071,84.669273,311.723022,102.059456,327.125122,122.291763,337.918823,144.422699,341.748596,167.41951,336.297394,187.882294,323.941589,205.36232,307.277069,218.081284,286.258179,224.823654,262.462067,227.939911,238.806808,229.196701,215.666733,228.856232,192.482025,66.347168,182.984772,75.030647,174.600677,87.139755,170.749313,100.163589,170.958176,112.87883,173.978424,156.540359,170.914139,169.670258,166.141739,183.491333,164.302551,196.923538,166.950882,207.478851,174.690292,136.403107,200.12175,137.082489,215.716293,137.766953,231.288651,138.483566,246.693359,126.732681,258.245667,133.31868,259.874054,140.086884,260.450043,147.107208,258.993591,153.773041,256.583221,83.214401,204.483307,91.862343,196.408676,103.950043,196.198944,113.343513,203.709564,103.682831,208.634476,92.857849,209.386887,161.278992,200.541138,169.583771,191.84314,181.757629,190.563217,191.671783,197.328384,182.612732,203.491348,171.62114,204.100739,117.125122,290.294403,124.080498,283.995697,132.228195,278.729431,141.828644,280.231537,151.769913,277.488068,161.106201,281.614258,169.636032,286.721344,161.949692,292.641632,152.769119,296.397888,143.08783,298.223419,133.925537,297.589569,124.893646,295.082764,133.704712,287.170715,142.457672,287.658966,151.704514,286.024933,151.319534,284.850403,142.384445,285.936188,133.977402,285.957703,1
348,'2018/09/03 13:47:49:278',15,53.313381,202.509613,55.332867,224.717697,59.047573,246.590744,64.197456,269.022339,71.976341,291.799011,84.802254,311.992401,102.159325,327.581238,122.359413,338.533264,144.448486,342.521942,167.412567,336.84787,187.794983,324.221741,205.214035,307.315125,217.982651,286.110321,224.854538,262.164978,228.067017,238.496323,229.368698,215.430817,229.03833,192.312592,66.239471,183.547791,74.783554,175.141266,86.826851,171.198502,99.841957,171.3508,112.577927,174.322006,156.765991,171.182175,169.877182,166.410355,183.670776,164.575516,197.047836,167.24501,207.507477,174.953873,136.444794,200.895218,137.116684,216.500885,137.795898,232.082642,138.508179,247.479645,126.676956,258.875488,133.327881,260.538757,140.159988,261.148193,147.230423,259.643585,153.944382,257.189331,83.22422,205.013931,91.836792,196.938477,103.914101,196.701385,113.319351,204.158279,103.683739,209.129776,92.87027,209.89476,161.366241,200.906998,169.655624,192.249283,181.815308,190.956833,191.711929,197.701599,182.671204,203.874008,171.693787,204.490372,117.22419,290.691559,124.103424,284.372955,132.265396,279.102325,141.924957,280.652405,151.913193,277.82663,161.265625,281.928192,169.723267,287.045837,162.095398,293.122894,152.932678,297.035126,143.22081,298.9729,134.027237,298.254272,124.976425,295.620117,133.782593,287.569397,142.573898,288.132629,151.842773,286.399261,151.462418,285.363342,142.508514,286.587463,134.064529,286.502472,1
349,'2018/09/03 13:47:54:575',16,261.094208,164.165787,265.198059,189.388809,271.268616,214.170502,278.632172,239.605194,288.725189,265.492249,303.554077,288.590057,322.378235,307.478027,344.242432,321.62384,368.817902,326.729126,394.02478,319.127075,415.443481,302.717102,433.026184,281.528625,446.197968,256.590607,454.277893,229.711105,459.001495,203.88353,462.058014,178.946838,463.052582,153.759811,273.619049,135.318863,284.356659,124.758446,299.602661,119.848564,316.079926,120.346825,332.185394,124.513535,382.826904,122.182823,398.339844,116.754494,414.601837,114.83493,430.210327,118.213898,442.090485,127.459221,359.923859,156.934692,360.746399,176.01239,361.543365,195.012589,362.33667,213.752838,347.966125,226.225739,355.774109,228.511032,363.843872,229.457092,371.760773,227.72998,379.200043,224.690811,295.217377,160.951447,305.418793,151.917175,319.446136,151.585999,330.456726,159.956039,319.075836,165.193344,306.503052,166.06694,388.262665,157.467148,398.170593,148.172714,412.146057,147.038559,423.266846,155.063217,412.588867,161.22998,400.035065,161.538651,334.285583,262.664856,342.863464,256.092468,352.8479,250.437759,364.404327,252.622894,376.066132,249.400391,386.836853,254.118988,396.342438,259.966431,387.753387,267.658936,377.117889,272.596497,365.704956,275.155029,354.415985,273.526794,343.58432,269.475586,354.440735,260.21875,364.98999,261.488251,375.805817,259.308411,375.538239,258.535034,365.062378,260.367432,354.83728,259.387238,1
350,'2018/09/03 13:47:54:620',16,261.162079,163.62973,265.207886,188.847031,271.252716,213.617264,278.59671,239.074997,288.64386,265.045654,303.39389,288.297791,322.151733,307.354095,343.968445,321.668945,368.542908,326.898346,393.755676,319.323456,415.234375,302.978027,432.885712,281.824585,446.111847,256.872101,454.215607,229.952682,458.934967,204.112137,461.99472,179.185638,463.016785,154.000046,273.403381,135.576187,284.037354,125.09816,299.180603,120.260345,315.548645,120.810684,331.54422,124.98835,382.655426,122.65403,398.148071,117.275124,414.371796,115.373466,429.932709,118.76799,441.751862,128.004501,359.468262,157.468185,360.251434,176.428787,361.011871,195.310989,361.776062,213.930267,347.48941,226.564835,355.276215,228.870331,363.322998,229.83902,371.269684,228.094757,378.739258,225.039413,294.732147,161.217728,304.884125,152.150101,318.898834,151.850327,329.861542,160.275497,318.52533,165.593399,305.967468,166.44635,388.053528,157.838745,397.932068,148.50386,411.919708,147.382477,423.019043,155.458542,412.366394,161.710907,399.80542,162.019379,334.052063,262.976929,342.525726,256.444916,352.423676,250.806747,363.909546,253.03006,375.564575,249.796417,386.323883,254.524353,395.842987,260.343933,387.281738,268.056458,376.663605,273.024109,365.263,275.601715,354.026489,273.930695,343.272247,269.820496,354.095978,260.532288,364.507355,261.847595,375.272156,259.642578,375.033173,258.97168,364.616821,260.838562,354.516388,259.787567,1
351,'2018/09/03 13:47:54:642',16,260.983795,163.835052,264.97641,188.959534,270.983612,213.64415,278.298553,239.013,288.28009,264.954742,302.91452,288.250275,321.555786,307.411011,343.306641,321.825165,367.862762,327.141052,393.060944,319.668945,414.537842,303.398682,432.2099,282.330139,445.483398,257.458557,453.632019,230.547424,458.418121,204.684814,461.553528,179.706863,462.646362,154.48201,272.989349,136.087723,283.613251,125.478462,298.832123,120.581459,315.291656,121.153114,331.361542,125.388718,382.169006,123.021095,397.771454,117.513184,414.131439,115.539398,429.833832,118.951965,441.736115,128.306168,359.086823,157.87236,359.869019,176.868408,360.634827,195.782791,361.406158,214.432816,347.218719,227.072739,354.927551,229.317795,362.8862,230.250198,370.779633,228.556229,378.213013,225.57489,294.644226,161.84227,304.871918,152.653641,319.022095,152.393356,330.06189,160.963058,318.629456,166.330292,305.969299,167.181488,387.30481,158.518356,397.264465,149.002136,411.405731,147.835373,422.621429,156.005646,411.874542,162.399017,399.187866,162.73024,333.7229,263.251892,342.168335,256.719513,352.038971,251.067474,363.507538,253.282028,375.150848,250.070953,385.879425,254.824661,395.381073,260.625702,386.80899,268.341064,376.203796,273.326599,364.800446,275.899261,353.596832,274.216675,342.887939,270.089172,353.600494,260.798553,364.083282,262.074463,374.910919,259.91098,374.664551,259.277069,364.171082,261.122498,353.998413,260.091156,1
352,'2018/09/03 13:47:54:690',16,259.943817,162.547958,263.987305,187.845016,270.053528,212.701553,277.452972,238.30687,287.547211,264.566589,302.370117,288.068939,321.208679,307.335358,343.120544,321.812653,367.793518,327.153595,392.973175,319.376526,414.400909,302.828918,432.024323,281.514465,445.275909,256.412933,453.453796,229.35408,458.243835,203.526199,461.335724,178.680939,462.369507,153.569061,272.171326,136.150848,282.759369,125.441719,298.040802,120.428551,314.619446,120.967659,330.832825,125.203377,381.921448,122.834259,397.485718,117.407509,413.786072,115.492287,429.390076,118.949287,441.148956,128.279099,358.691376,158.075455,359.437378,177.020416,360.167023,195.883011,360.901672,214.465897,346.801117,227.071335,354.492645,229.296326,362.42041,230.253174,370.248383,228.549103,377.629486,225.595612,294.01947,161.483017,304.225464,152.248352,318.400543,151.979553,329.435852,160.620331,318.012512,166.063004,305.335846,166.902664,386.870239,158.220535,396.788727,148.667282,410.933167,147.494354,422.099945,155.758377,411.389069,162.215668,398.713226,162.542786,333.322662,263.337769,341.694611,256.849884,351.502563,251.152252,362.970123,253.430069,374.586273,250.151581,385.240845,254.958099,394.631989,260.782745,386.139648,268.404205,375.620758,273.338989,364.336365,275.943604,353.19339,274.222443,342.512543,270.119659,353.180725,260.868347,363.577423,262.213287,374.311615,259.981812,374.055298,259.257477,363.694641,261.147919,353.635956,260.067352,1
353,'2018/09/03 13:47:54:759',16,259.702148,163.126328,263.733978,188.226654,269.787567,212.871979,277.160889,238.330795,287.24054,264.506653,302.035004,287.995361,320.863861,307.182617,342.749695,321.573242,367.318207,326.95993,392.537659,319.183289,414.072205,302.717468,431.818115,281.432281,445.10672,256.229675,453.208282,229.013138,457.918396,203.02742,460.957947,178.066391,461.949158,152.855347,271.753906,135.956055,282.260895,125.420189,297.406464,120.553154,313.82251,121.137543,329.86969,125.363564,381.177826,122.866318,396.827301,117.311279,413.225952,115.279739,428.945007,118.70063,440.789825,128.071274,357.898315,158.153839,358.684021,177.012222,359.452148,195.799271,360.229553,214.315475,346.174896,226.995224,353.892151,229.259247,361.846863,230.231461,369.755371,228.451996,377.205963,225.410583,293.250305,161.944931,303.348755,152.634674,317.492371,152.35582,328.498535,160.98053,317.167023,166.578857,304.528809,167.44722,386.721069,158.355667,396.580994,148.758499,410.708466,147.563385,421.850342,155.82225,411.19812,162.396469,398.537781,162.759857,332.953064,263.42099,341.31308,256.865875,351.12442,251.128738,362.619781,253.378357,374.314362,250.049286,385.078522,254.819626,394.60907,260.582214,385.97226,268.187256,375.359711,273.104126,364.03302,275.747162,352.908661,274.082977,342.186066,270.105469,353.008423,260.841583,363.249756,262.215607,373.880035,259.90036,373.593689,259.061493,363.337341,260.966064,353.434326,259.929321,1
354,'2018/09/03 13:47:54:782',16,258.129028,162.12059,262.27887,187.463715,268.453979,212.264603,275.957916,237.83696,286.10556,264.06546,300.784393,287.838989,319.553864,307.344635,341.432373,322.101013,366.18692,327.632446,391.545258,319.903198,413.143707,303.33374,430.908112,281.926727,444.190491,256.594849,452.355804,229.318054,457.122894,203.19014,460.234619,178.028198,461.343384,152.525757,270.90686,135.213913,281.890533,124.981781,297.186401,120.34317,313.644043,121.105766,329.683105,125.551956,379.687897,122.809456,395.259918,117.177315,411.597321,115.091461,427.308319,118.392784,439.395142,127.469017,356.87616,158.033691,357.758606,177.062759,358.618378,196.004227,359.473328,214.672943,345.010254,226.45108,352.822571,229.055328,360.96402,230.161026,368.974518,228.224487,376.41684,224.842834,292.004211,161.327225,301.80545,153.706741,314.710938,153.089355,325.259857,159.607422,314.515503,164.181,302.748566,165.114227,386.975128,156.800964,396.671478,149.324707,409.610077,148.541214,420.268768,155.129593,409.961975,159.987747,398.140259,160.194839,332.628937,263.499176,340.643677,256.849854,350.28299,251.125214,361.635315,253.326691,373.145782,250.066284,383.695557,254.82637,392.819092,260.706726,384.598907,268.602356,374.352081,273.915222,363.054504,276.739044,351.934814,274.855469,341.537964,270.444275,352.209167,260.716309,362.230682,261.956207,372.598663,259.802979,372.386261,259.990662,362.40271,262.261841,352.695221,260.818726,1
355,'2018/09/03 13:47:54:809',16,258.179779,163.582657,262.300598,188.707047,268.464661,213.367462,275.976746,238.764389,286.203735,264.771088,301.003174,288.143402,319.765991,307.324371,341.628571,321.689056,366.231354,326.964142,391.468597,319.153656,412.917053,302.590851,430.548065,281.231934,443.775848,256.063141,451.966003,228.949036,456.782288,202.962402,459.888733,177.930573,460.913025,152.63913,270.685791,135.764465,281.309113,125.302902,296.473389,120.441185,312.889435,120.944778,328.943939,125.081581,379.84082,122.489769,395.440643,116.960815,411.79541,114.93438,427.501526,118.244881,439.464691,127.431206,356.665588,156.918396,357.468903,176.084854,358.254395,195.181931,359.044495,214.016037,344.822601,226.58194,352.597961,228.866348,360.627441,229.819824,368.601135,228.052109,376.110046,224.978027,291.458191,161.517212,301.881165,152.326248,316.232361,151.95668,327.536621,160.321655,315.893097,165.691757,303.019257,166.662643,385.453308,157.593765,395.63443,148.182159,409.978577,147.0298,421.428894,155.134811,410.464996,161.406982,397.560699,161.728043,332.119293,263.494934,340.243683,256.770691,349.950958,250.960297,361.374359,253.171921,372.991608,249.883957,383.645935,254.738937,392.931946,260.695679,384.42218,268.208557,374.009064,273.144653,362.77829,275.801666,351.737793,274.120941,341.195526,270.111816,351.490112,260.55542,361.978149,261.814453,372.855103,259.585327,372.554138,259.184753,362.088593,261.239624,351.944702,260.088898,1
356,'2018/09/03 13:49:07:090',17,216.298538,209.94545,219.945297,231.421875,224.900818,252.562897,231.077621,274.004669,239.926086,295.125305,252.704926,313.387909,268.210724,328.508392,285.904755,340.09433,305.940857,344.286316,326.9953,337.278961,344.45755,322.775848,358.820587,304.616241,370.201538,284.04071,377.825653,262.20047,382.041016,241.086929,384.353058,220.637878,385.093292,199.949646,227.874023,188.18457,237.375793,179.451416,250.290314,175.343643,264.184235,175.848099,277.781097,179.503723,316.634125,178.63501,329.493042,174.406357,342.961334,173.070633,355.853882,176.115097,365.887177,183.784424,299.239471,202.727142,299.633331,218.352798,299.974762,233.885437,300.315918,249.2202,286.594849,256.057373,294.021912,259.223724,301.953857,260.557312,309.453491,258.603729,316.231384,254.84935,247.025589,205.904083,255.171265,201.88974,264.527222,201.250504,272.994415,204.292282,264.362854,206.147278,255.540054,206.830994,323.64801,202.837997,331.654266,199.460251,340.88559,199.297409,349.056488,202.830841,340.6828,204.257553,332.059082,204.082489,268.69577,278.908356,277.979889,273.693909,289.420563,270.93338,301.476471,272.363953,313.721222,269.964783,325.511658,271.765442,335.303619,276.460968,328.195953,288.891357,317.263702,298.140503,303.253723,301.977417,289.068359,299.261017,277.280579,290.805084,287.958496,277.665497,301.901367,278.827118,316.19577,276.5448,317.807373,286.407013,302.893036,291.066071,287.908691,287.653748,2
357,'2018/09/03 13:49:07:115',17,216.340973,208.825027,219.983978,230.463684,224.954971,251.771317,231.142059,273.408691,239.950684,294.807068,252.749634,313.322144,268.35199,328.618225,286.184723,340.276581,306.358002,344.448853,327.414551,337.285156,344.829376,322.597198,359.140076,304.283966,370.505585,283.588867,378.127289,261.658661,382.292419,240.551575,384.530365,220.146698,385.199982,199.507553,227.631348,188.401901,237.050095,179.590042,249.963272,175.399689,263.898682,175.862473,277.562561,179.464722,316.475159,178.484818,329.33371,174.27829,342.793427,172.930801,355.669922,175.96756,365.655914,183.631149,299.047089,202.50354,299.421173,218.046738,299.748779,233.496124,300.085114,248.742447,286.353302,256.028595,293.858643,259.191345,301.866455,260.510468,309.45163,258.522339,316.297272,254.727371,247.192383,205.7397,255.270798,201.58989,264.646851,200.951935,273.107269,204.12471,264.506958,206.092529,255.686325,206.789886,323.174011,202.593933,331.119385,199.056274,340.367065,198.822296,348.51825,202.452728,340.191956,204.060471,331.569244,203.913177,268.687134,278.940857,277.931061,273.67218,289.381256,270.82373,301.521271,272.225891,313.862213,269.74826,325.726105,271.536835,335.572052,276.238495,328.473114,288.672577,317.526062,297.941162,303.488129,301.826599,289.260071,299.169769,277.389526,290.784302,288.018585,277.58786,302.014496,278.698242,316.39856,276.348053,318.058105,286.210602,303.076324,290.933197,288.043579,287.575012,2
